"","alpha_1","beta_w1_1","beta_w2_1","beta_ta1_1","beta_ta2_1","beta_Ec1_1","beta_Ec2_1","beta_wta_1","beta_wEc_1","beta_taEc_1","alpha_2","beta_w1_2","beta_w2_2","beta_ta1_2","beta_ta2_2","beta_Ec1_2","beta_Ec2_2","beta_wta_2","beta_wEc_2","beta_taEc_2","alpha_3","beta_w1_3","beta_w2_3","beta_ta1_3","beta_ta2_3","beta_Ec1_3","beta_Ec2_3","beta_wta_3","beta_wEc_3","beta_taEc_3","alpha_4","beta_w1_4","beta_w2_4","beta_ta1_4","beta_ta2_4","beta_Ec1_4","beta_Ec2_4","beta_wta_4","beta_wEc_4","beta_taEc_4","sigma_1","sigma_2","sigma_3","sigma_4","asc_2","x_female_2","x_mayor45_2","x_underage_in_household_2","x_only_worker_2","x_university_2","x_metropolitana_2","asc_3","x_female_3","x_mayor45_3","x_underage_in_household_3","x_only_worker_3","x_university_3","x_metropolitana_3","asc_4","x_female_4","x_mayor45_4","x_underage_in_household_4","x_only_worker_4","x_university_4","x_metropolitana_4"
"alpha_2",-7.27595761418343,7.27595761418343,-32.7418092638254,-50.931703299284,-436.557456851006,-145.519152283669,-13253.1567942351,76.397554948926,-723.957782611251,1084.11768451333,-21.8278728425503,10.9139364212751,-385.625753551722,69.1215973347425,-7155.9043135494,54.5696821063757,-139647.454489022,251.020537689328,-2230.08100874722,-4951.28915645182,0,-3.63797880709171,14.5519152283669,7.27595761418343,-334.694050252438,-36.3797880709171,-2197.33919948339,-21.8278728425503,181.898940354586,-884.028850123286,-3.63797880709171,3.63797880709171,-58.2076609134674,32.7418092638254,-578.438630327582,-7.27595761418343,-4736.64840683341,-69.1215973347425,-683.940015733242,-1753.50578501821,0,0,0,0,10.9139364212751,10.9139364212751,10.9139364212751,3.63797880709171,0,0,3.63797880709171,14.5519152283669,10.9139364212751,0,7.27595761418343,3.63797880709171,3.63797880709171,0,-14.5519152283669,-7.27595761418343,-7.27595761418343,-3.63797880709171,-3.63797880709171,0,-3.63797880709171
"beta_w1_2",7.27595761418343,-32.7418092638254,301.952240988612,80.0355337560177,2011.80228032172,-716.681824997067,-322015.694109723,-1633.45248438418,-12300.0063467771,-11979.864211753,10.9139364212751,-381.98777474463,-8069.03699412942,254.65851649642,669.388100504875,-2230.08100874722,-422034.645453095,6399.20472167432,15643.3088704944,-18830.1783055067,0,14.5519152283669,469.299266114831,-25.465851649642,43.6557456851006,178.260961547494,3899.91328120232,-40.0177668780088,3015.88443107903,1033.18598121405,3.63797880709171,-58.2076609134674,-1255.10268844664,-72.7595761418343,40.0177668780088,-683.940015733242,-114825.525088236,803.993316367269,-12052.6237878948,3812.60178983212,-10.9139364212751,7.27595761418343,3.63797880709171,-7.27595761418343,-25.465851649642,-18.1898940354586,-21.8278728425503,-14.5519152283669,3.63797880709171,14.5519152283669,7.27595761418343,-29.1038304567337,-21.8278728425503,-7.27595761418343,-10.9139364212751,-10.9139364212751,-7.27595761418343,0,25.465851649642,14.5519152283669,10.9139364212751,10.9139364212751,7.27595761418343,0,-7.27595761418343
"beta_w2_2",-36.3797880709171,298.31426218152,571.162672713399,-1633.45248438418,22326.2759391218,-12205.4188977927,-9287283.31928141,-36299.7525371611,-391555.659007281,-264673.872152343,-385.625753551722,-8069.03699412942,-373489.456251264,6399.20472167432,-250067.38724187,15646.9468493015,-13949866.1155812,237156.200455502,739204.551791772,-400374.119635671,14.5519152283669,465.661287307739,20489.0966415405,-47.2937244921923,676.664058119059,3012.24645227194,1063908.71223994,-8611.09583638608,126041.413750499,-29485.8182314783,-61.8456397205591,-1258.74066725373,-42087.776819244,800.355337560177,-16552.8035722673,-12056.2617667019,-3704197.2973384,10415.5333247036,-392159.563489258,12892.996892333,-240.106601268053,334.694050252438,-3.63797880709171,-7.27595761418343,647.560227662325,349.245965480804,152.795109897852,385.625753551722,170.985003933311,305.590219795704,356.521923094988,7.27595761418343,65.4836185276508,10.9139364212751,36.3797880709171,-40.0177668780088,-58.2076609134674,0,-425.64352042973,-196.450855582952,-120.053300634027,-309.228198602796,-90.9494701772928,-123.691279441118,-258.296495303512
"beta_ta1_2",-50.931703299284,80.0355337560177,-1629.81450557709,-432.919478043914,-22249.8783841729,1084.11768451333,-38780.8540835977,2008.16430151463,-11987.1401693672,6210.02982370555,69.1215973347425,254.65851649642,6399.20472167432,-7152.26633474231,115422.153612599,-4954.92713525891,-331747.287418693,673.026079311967,-18830.1783055067,170810.38095057,10.9139364212751,-21.8278728425503,-43.6557456851006,-334.694050252438,12816.5993373841,-884.028850123286,5908.07758271694,43.6557456851006,1036.82396002114,11394.1496238112,32.7418092638254,-69.1215973347425,803.993316367269,-574.800651520491,26560.8832705766,-1753.50578501821,-39468.432078138,40.0177668780088,3808.96381102502,18157.1522261947,50.931703299284,21.8278728425503,21.8278728425503,-18.1898940354586,-76.397554948926,-61.8456397205591,-40.0177668780088,-18.1898940354586,3.63797880709171,-14.5519152283669,-21.8278728425503,-80.0355337560177,-90.9494701772928,-14.5519152283669,-69.1215973347425,-25.465851649642,-10.9139364212751,0,-80.0355337560177,7.27595761418343,-3.63797880709171,-61.8456397205591,-18.1898940354586,-14.5519152283669,-14.5519152283669
"beta_ta2_2",-436.557456851006,2008.16430151463,22326.2759391218,-22242.6024265587,-210497.091757134,6184.56397205591,168281.985679641,21482.2648558766,53336.4072907716,629977.876087651,-7155.9043135494,669.388100504875,-250067.38724187,115422.153612599,-8198665.45498371,170770.363183692,-33368793.0833548,204272.5100182,-524240.02205953,-6468930.22349104,-334.694050252438,43.6557456851006,676.664058119059,12809.3233797699,-573658.326175064,11386.8736661971,-1849824.91191477,-19223.0800166726,-24530.8910962194,-852407.538332045,-574.800651520491,40.0177668780088,-16549.1655934602,26560.8832705766,-608040.863880888,18171.7041414231,-5488775.05934797,-60263.1189394742,-209285.644814372,-1608852.47169062,18.1898940354586,618.456397205591,-345.607986673713,592.990545555949,-87.3114913702011,341.970007866621,2226.44302994013,-1222.36087918282,-7.27595761418343,-254.65851649642,272.848410531878,3801.68785341084,3092.28198602796,425.64352042973,2524.75729212165,1044.09991763532,465.661287307739,0,-3921.74115404487,-2375.60016103089,-2139.13153856993,-1211.44694276154,-1113.22151497006,-265.572452917695,-371.073838323355
"beta_Ec1_2",-149.15713109076,-720.319803804159,-12212.6948554069,1084.11768451333,6188.201950863,-12751.1157188565,-6095673.59788343,-11990.7781481743,-306688.889395446,-39821.3160224259,54.5696821063757,-2230.08100874722,15646.9468493015,-4954.92713525891,170770.363183692,-138112.22743243,43415173.4225452,-18848.3681995422,-420066.498918459,-345084.117725492,-32.7418092638254,178.260961547494,3012.24645227194,-884.028850123286,11390.5116450042,-2495.65346166492,1577569.49192844,1033.18598121405,1633.45248438418,3867.17147193849,-10.9139364212751,-683.940015733242,-12052.6237878948,-1757.1437638253,18160.7902050018,-4733.01042802632,-7532067.68422388,3812.60178983212,-113210.262497887,-34615.3683494776,25.465851649642,-36.3797880709171,25.465851649642,-127.32925824821,-927.684595808387,-502.041075378656,-658.4741640836,-422.005541622639,-505.679054185748,-276.48638933897,-94.5874489843845,-462.023308500648,-327.418092638254,-112.777343019843,-174.622982740402,-47.2937244921923,-21.8278728425503,0,498.403096571565,331.056071445346,440.195435658097,109.139364212751,251.020537689328,87.3114913702011,-18.1898940354586
"beta_Ec2_2",-12896.6348711401,-292948.24344106,-8009414.15945999,-38475.263863802,152194.843394682,-5361791.40908644,-2465015986.67237,-2537184.62772667,-141877710.120752,-28394704.713719,-139647.454489022,-422034.645453095,-13949866.1155812,-331747.287418693,-33368793.0833548,43415173.4225452,-46942502129.2409,5653469.99792382,39131318.7719788,76525073.3820722,-2408.34197029471,2211.89111471176,1049655.11127375,4361.93658970296,-1850385.16065106,1744436.30385213,-1175494980.99834,-354346.411768347,26319215.9764003,6313850.46290234,-4853.06372866035,-110434.484668076,-3564135.11326537,-35353.8780473173,-5536458.04757252,-7318216.3760066,2508198311.26137,-1134649.21014383,-79995297.7104113,-23170232.452685,-27128.4079644829,46653.4402221441,1749.86780621111,4194.58956457675,82782.2077553719,35222.910810262,95344.1485762596,-38991.856854409,64686.9011688977,29063.8126898557,8694.76934894919,3998.13870899379,25807.8216575086,-18226.2738235295,19408.6169358343,-23861.5029957145,-29380.3168460727,0,-96362.7826422453,-51506.5039508045,-76739.5249567926,-8833.01254361868,-44157.7867604792,-22049.7895497829,-10546.5005617589
"beta_wta_2",80.0355337560177,-1633.45248438418,-36296.114558354,2008.16430151463,21515.0066651404,-11987.1401693672,-2662436.60007603,22329.9139179289,-264895.788859576,53700.2051714808,251.020537689328,6399.20472167432,237156.200455502,673.026079311967,204272.5100182,-18848.3681995422,5653469.99792382,-250063.749263063,-400377.757614478,-524181.814398617,-21.8278728425503,-43.6557456851006,-8607.45785757899,40.0177668780088,-19223.0800166726,1033.18598121405,-345193.257089704,680.30203692615,-29420.3346129507,-24505.4252445698,-72.7595761418343,803.993316367269,10419.1713035107,36.3797880709171,-60252.2050030529,3812.60178983212,-1150074.2402859,-16552.8035722673,12787.4955069274,-209296.558750793,0,-240.106601268053,-14.5519152283669,65.4836185276508,-65.4836185276508,109.139364212751,-50.931703299284,-174.622982740402,-3.63797880709171,-105.50138540566,-130.967237055302,192.812876775861,156.433088704944,40.0177668780088,105.50138540566,54.5696821063757,0,0,472.937244921923,65.4836185276508,156.433088704944,360.15990190208,90.9494701772928,149.15713109076,192.812876775861
"beta_wEc_2",-720.319803804159,-12154.4871944934,-385243.765776977,-11979.864211753,53445.5466549844,-304695.277009159,-157848349.772394,-264226.400759071,-8551938.66300397,-2634747.94337526,-2230.08100874722,15643.3088704944,739204.551791772,-18830.1783055067,-524240.02205953,-420066.498918459,39131318.7719788,-400377.757614478,-13974422.4725291,5546724.42376614,181.898940354586,3015.88443107903,126085.069496185,1033.18598121405,-24498.1492869556,1637.09046319127,25157823.9840455,-29489.4562102854,1045202.22521387,-357034.878106788,-683.940015733242,-12041.7098514736,-391766.661778092,3808.96381102502,-209245.627047494,-113086.571218446,-80474779.6792071,12892.996892333,-3671488.22988383,-1102456.73567988,-2510.20537689328,1706.21206052601,-130.967237055302,130.967237055302,2059.09600481391,2390.15207625926,-196.450855582952,429.281499236822,1011.3581083715,411.091605201364,2131.85558095574,1611.62461154163,1098.6695997417,749.423634260893,1036.82396002114,152.795109897852,189.174897968769,0,-1564.33088704944,-1444.27758641541,-160.071067512035,-1040.46193882823,-542.058842256665,94.5874489843845,-1364.24205265939
"beta_taEc_2",1084.11768451333,-11987.1401693672,-264641.13034308,6188.201950863,629610.440228134,-39883.1616621464,-30584877.0949524,53376.4250576496,-2644821.5066921,132975.401356816,-4951.28915645182,-18830.1783055067,-400374.119635671,170810.38095057,-6468930.22349104,-345084.117725492,76525073.3820722,-524181.814398617,5546724.42376614,-33336924.3890047,-880.390871316195,1036.82396002114,-29423.9725917578,11383.23568739,-852254.743222147,3856.25753551722,5250276.44471265,-24519.9771597981,-356350.938091055,-1852713.4670876,-1753.50578501821,3812.60178983212,12914.8247651756,18171.7041414231,-1609441.82425737,-34488.0390912294,-20847957.7850085,-209380.232263356,-1104985.13095081,-5507983.58744942,622.094376012683,658.4741640836,-487.48916015029,2710.29421128333,1531.58907778561,2888.55517283082,3496.09763361514,-3128.66177409887,2786.69176623225,-1851.73121280968,-814.907252788544,3947.20700569451,3914.46519643068,1087.75566332042,2528.39527092874,622.094376012683,221.916707232594,0,-7137.71441951394,-7050.40292814374,-5435.14033779502,-465.661287307739,-4616.59510619938,-167.347025126219,320.142135024071
"alpha_3",0,0,14.5519152283669,7.27595761418343,127.32925824821,-14.5519152283669,-1498.84726852179,0,-54.5696821063757,29.1038304567337,0,0,14.5519152283669,10.9139364212751,-334.694050252438,-32.7418092638254,-2408.34197029471,-21.8278728425503,181.898940354586,-880.390871316195,0,0,-371.073838323355,18.1898940354586,-1426.08769237995,127.32925824821,-29183.8659904897,76.397554948926,-2080.92387765646,-411.091605201364,0,3.63797880709171,-21.8278728425503,3.63797880709171,-127.32925824821,-7.27595761418343,-698.491930961609,0,-167.347025126219,-167.347025126219,3.63797880709171,3.63797880709171,3.63797880709171,0,-7.27595761418343,-3.63797880709171,0,0,0,0,3.63797880709171,14.5519152283669,7.27595761418343,3.63797880709171,7.27595761418343,3.63797880709171,3.63797880709171,0,0,3.63797880709171,0,3.63797880709171,3.63797880709171,3.63797880709171,0
"beta_w1_3",-3.63797880709171,10.9139364212751,1997.25036509335,-3.63797880709171,-374.711817130446,-58.2076609134674,66775.1010041684,683.940015733242,12209.0568765998,6384.65280644596,-3.63797880709171,14.5519152283669,465.661287307739,-21.8278728425503,43.6557456851006,178.260961547494,2211.89111471176,-43.6557456851006,3015.88443107903,1036.82396002114,0,-371.073838323355,-15555.9973791242,72.7595761418343,-2073.64792004228,-2084.56185646355,-546078.808838502,1818.98940354586,-78376.6154199839,-65.4836185276508,-3.63797880709171,-21.8278728425503,-640.284270048141,-3.63797880709171,72.7595761418343,-170.985003933311,-11848.8969746977,149.15713109076,-3721.65231965482,1437.00162880123,3.63797880709171,0,-7.27595761418343,-3.63797880709171,14.5519152283669,10.9139364212751,3.63797880709171,7.27595761418343,7.27595761418343,3.63797880709171,0,-18.1898940354586,-14.5519152283669,-3.63797880709171,-7.27595761418343,-10.9139364212751,-3.63797880709171,0,-3.63797880709171,3.63797880709171,0,-3.63797880709171,0,-3.63797880709171,0
"beta_w2_3",10.9139364212751,1989.97440747917,188159.90188159,680.30203692615,12354.5760288835,12030.7959150523,9914187.10327707,44572.5163444877,1345331.83882013,359919.795300812,14.5519152283669,469.299266114831,20489.0966415405,-43.6557456851006,676.664058119059,3012.24645227194,1049655.11127375,-8607.45785757899,126085.069496185,-29423.9725917578,-371.073838323355,-15555.9973791242,-802407.157607377,1815.35142473876,-96366.4206210524,-78391.1673352122,-29772465.4956255,31799.5727527887,-4335695.84856741,-272309.989668429,-25.465851649642,-640.284270048141,-16709.2366609722,145.519152283669,-3343.30252371728,-3721.65231965482,-285072.019323707,1648.00439961255,-90152.7528185397,20198.0583369732,-61.8456397205591,0,32.7418092638254,-29.1038304567337,-14.5519152283669,-18.1898940354586,-7.27595761418343,-14.5519152283669,10.9139364212751,21.8278728425503,0,170.985003933311,-32.7418092638254,94.5874489843845,83.6735125631094,87.3114913702011,105.50138540566,0,-130.967237055302,10.9139364212751,-40.0177668780088,-65.4836185276508,-54.5696821063757,-101.863406598568,-3.63797880709171
"beta_ta1_3",3.63797880709171,-3.63797880709171,683.940015733242,123.691279441118,2521.11931331456,21.8278728425503,73654.5189283788,-374.711817130446,6410.1186580956,-4940.37522003055,7.27595761418343,-25.465851649642,-47.2937244921923,-334.694050252438,12809.3233797699,-884.028850123286,4361.93658970296,40.0177668780088,1033.18598121405,11383.23568739,18.1898940354586,72.7595761418343,1815.35142473876,-1433.36364999413,23275.7884077728,-414.729584008455,-48887.1592096984,-2073.64792004228,-50.931703299284,31082.8909277916,0,-3.63797880709171,145.519152283669,-130.967237055302,4394.67839896679,-170.985003933311,20427.25100182,72.7595761418343,1433.36364999413,3765.30806533992,-3.63797880709171,-18.1898940354586,-10.9139364212751,-10.9139364212751,25.465851649642,25.465851649642,3.63797880709171,14.5519152283669,18.1898940354586,10.9139364212751,0,-10.9139364212751,-29.1038304567337,-14.5519152283669,-7.27595761418343,-21.8278728425503,-10.9139364212751,0,7.27595761418343,7.27595761418343,7.27595761418343,0,7.27595761418343,0,-3.63797880709171
"beta_ta2_3",123.691279441118,-371.073838323355,12383.6798593402,2524.75729212165,65589.1199130565,-4933.09926241636,169278.791872784,152.795109897852,66342.1815261245,3255.99103234708,-334.694050252438,43.6557456851006,676.664058119059,12816.5993373841,-573658.326175064,11390.5116450042,-1850385.16065106,-19223.0800166726,-24498.1492869556,-852254.743222147,-1426.08769237995,-2073.64792004228,-96366.4206210524,23275.7884077728,-1418273.31390232,31082.8909277916,-5992664.22796063,92426.4895729721,-415755.494032055,-531508.703716099,-127.32925824821,76.397554948926,-3339.66454491019,4398.31637777388,-183630.618266761,3772.58402295411,-1128781.150328,-5649.78108741343,-50313.2469020784,-263589.75446783,-112.777343019843,549.334799870849,902.218744158745,185.536919161677,-1327.86226458848,-1000.44417195022,-327.418092638254,-640.284270048141,-596.628524363041,-403.81564758718,3.63797880709171,2477.46356762946,1626.17652677,836.735125631094,1065.92779047787,1218.72290037572,574.800651520491,0,-476.575223729014,-331.056071445346,-422.005541622639,-76.397554948926,-341.970007866621,-50.931703299284,0
"beta_Ec1_3",-18.1898940354586,-58.2076609134674,12067.1757031232,21.8278728425503,-4936.73724122345,-1607.98663273454,242423.99376817,6373.73887002468,59702.8702031821,72424.8820915818,-36.3797880709171,178.260961547494,3012.24645227194,-884.028850123286,11386.8736661971,-2495.65346166492,1744436.30385213,1033.18598121405,1637.09046319127,3856.25753551722,127.32925824821,-2084.56185646355,-78391.1673352122,-414.729584008455,31082.8909277916,-28856.4478978515,1791715.47642909,-61.8456397205591,-544092.472409829,-46729.8377770931,-10.9139364212751,-170.985003933311,-3721.65231965482,-170.985003933311,3768.94604414701,-629.370333626866,-722444.383427501,1437.00162880123,-11514.2029244453,20387.233234942,43.6557456851006,21.8278728425503,-112.777343019843,-14.5519152283669,229.192664846778,134.605215862393,105.50138540566,40.0177668780088,109.139364212751,61.8456397205591,0,-287.400325760245,-200.088834390044,-127.32925824821,-58.2076609134674,-163.709046319127,-83.6735125631094,0,40.0177668780088,58.2076609134674,29.1038304567337,10.9139364212751,47.2937244921923,-3.63797880709171,-3.63797880709171
"beta_Ec2_3",-1877.19706445932,42899.0460932255,8402166.71349481,67371.7295285314,14970.2827911824,44630.7240054011,360270725.65048,2789543.94161701,54203934.2690259,27593381.6737961,-2197.33919948339,3899.91328120232,1063908.71223994,5908.07758271694,-1849824.91191477,1577569.49192844,-1175494980.99834,-345193.257089704,25157823.9840455,5250276.44471265,-29183.8659904897,-546078.808838502,-29772465.4956255,-48887.1592096984,-5992664.22796063,1791715.47642909,-5787170619.44189,-3183256.9220569,-179811693.669762,22562868.2528622,-713.043846189976,-12245.4366646707,-303687.556879595,19732.3970496655,-1125525.15929565,-714640.918886289,319265571.30646,113599.526230246,-6401231.07586987,-4757126.58953853,5544.27970200777,-1189.61906991899,-2262.82281801105,-3030.4363463074,-17000.2749655396,-4238.24531026185,-18455.4664883763,-414.729584008455,-16021.6586664319,-1185.9810911119,0,6664.77717459202,-5711.62672713399,25826.0115515441,-8440.11083245277,21020.2415473759,-13587.8508444875,0,-1557.05492943525,578.438630327582,-4747.56234325469,2826.70953311026,-8480.12859933078,6068.14865022898,-3.63797880709171
"beta_wta_3",-3.63797880709171,683.940015733242,44648.9138994366,-371.073838323355,145.519152283669,6373.73887002468,3230601.57825239,12369.1279441118,362870.196113363,65807.398641482,-21.8278728425503,-40.0177668780088,-8611.09583638608,43.6557456851006,-19223.0800166726,1033.18598121405,-354346.411768347,680.30203692615,-29489.4562102854,-24519.9771597981,76.397554948926,1818.98940354586,31799.5727527887,-2073.64792004228,92426.4895729721,-61.8456397205591,-3183256.9220569,-96366.4206210524,-271284.079644829,-415591.784985736,-3.63797880709171,149.15713109076,1648.00439961255,72.7595761418343,-5649.78108741343,1440.63960760832,112471.752800047,-3339.66454491019,20143.4886548668,-50287.7810504287,-18.1898940354586,54.5696821063757,3.63797880709171,21.8278728425503,-7.27595761418343,-36.3797880709171,-18.1898940354586,-21.8278728425503,-40.0177668780088,29.1038304567337,3.63797880709171,-18.1898940354586,61.8456397205591,32.7418092638254,29.1038304567337,32.7418092638254,0,0,-25.465851649642,-43.6557456851006,-10.9139364212751,-32.7418092638254,-7.27595761418343,-14.5519152283669,0
"beta_wEc_3",-61.8456397205591,11859.810911119,1325031.91707656,6311.89323030412,64221.23988159,56857.9707760364,65264564.9097394,356350.938091055,9235238.39446716,3045734.04719122,181.898940354586,3015.88443107903,126041.413750499,1036.82396002114,-24530.8910962194,1633.45248438418,26319215.9764003,-29420.3346129507,1045202.22521387,-356350.938091055,-2080.92387765646,-78376.6154199839,-4335695.84856741,-50.931703299284,-415755.494032055,-544092.472409829,-179811693.669762,-271284.079644829,-29819220.7992543,-3203713.27688918,-170.985003933311,-3718.01434084773,-90341.9277165085,1437.00162880123,-50309.6089232713,-11528.7548396736,-6512971.5949297,20216.2482310086,-290870.957542211,115356.669994071,-221.916707232594,54.5696821063757,-94.5874489843845,-167.347025126219,-112.777343019843,-160.071067512035,-141.881173476577,-167.347025126219,152.795109897852,451.109372079372,3.63797880709171,152.795109897852,-782.165443524718,858.562998473644,-87.3114913702011,211.002770811319,-345.607986673713,0,-381.98777474463,294.676283374429,-341.970007866621,21.8278728425503,-280.124368146062,-211.002770811319,0
